"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (LST)","Year","Month","Day","Time (LST)","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-114.01","51.12","CALGARY INTL A","3031092","2023-09-20 15:00","2023","09","20","15:00","7.8","","3.7","","75","","","","36","","31","","24.1","","89.34","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-09-20 16:00","2023","09","20","16:00","7.5","","3.7","","77","","","","36","","35","","24.1","","89.39","","","","","","Rain"
"-114.01","51.12","CALGARY INTL A","3031092","2023-09-20 17:00","2023","09","20","17:00","7.0","","4.7","","85","","","","35","","24","","24.1","","89.44","","","","","","Rain"
"-114.01","51.12","CALGARY INTL A","3031092","2023-09-20 18:00","2023","09","20","18:00","6.8","","4.6","","86","","","","36","","21","","24.1","","89.49","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-09-20 19:00","2023","09","20","19:00","6.8","","4.4","","84","","","","35","","15","","14.5","","89.55","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-09-20 20:00","2023","09","20","20:00","6.9","","4.2","","83","","","","34","","15","","14.5","","89.63","","","","","","Cloudy"
"-114.01","51.12","CALGARY INTL A","3031092","2023-09-20 21:00","2023","09","20","21:00","7.0","","3.9","","80","","","","35","","16","","16.1","","89.66","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-09-20 22:00","2023","09","20","22:00","7.2","","3.5","","77","","","","35","","15","","17.7","","89.69","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-09-20 23:00","2023","09","20","23:00","7.4","","3.9","","79","","","","33","","9","","24.1","","89.71","","","","","","Cloudy"
"-114.01","51.12","CALGARY INTL A","3031092","2023-09-21 00:00","2023","09","21","00:00","7.5","","3.5","","76","","","","33","","8","","24.1","","89.72","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-09-21 01:00","2023","09","21","01:00","7.8","","3.3","","73","","","","29","","5","","24.1","","89.77","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-09-21 02:00","2023","09","21","02:00","7.8","","3.3","","73","","","","31","","5","","24.1","","89.78","","","","","","Cloudy"
"-114.01","51.12","CALGARY INTL A","3031092","2023-09-21 03:00","2023","09","21","03:00","7.5","","3.1","","74","","","","32","","5","","24.1","","89.79","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-09-21 04:00","2023","09","21","04:00","7.6","","2.8","","71","","","","28","","4","","24.1","","89.79","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-09-21 05:00","2023","09","21","05:00","5.8","","3.0","","82","","","","22","","4","","24.1","","89.80","","","","","","Mainly Clear"
"-114.01","51.12","CALGARY INTL A","3031092","2023-09-21 06:00","2023","09","21","06:00","5.5","","2.8","","82","","","","22","","4","","24.1","","89.80","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-09-21 07:00","2023","09","21","07:00","3.9","","1.9","","87","","","","36","","6","","32.2","","89.84","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-09-21 08:00","2023","09","21","08:00","6.0","","2.5","","79","","","","36","","1","","24.1","","89.86","","","","","","Mostly Cloudy"
"-114.01","51.12","CALGARY INTL A","3031092","2023-09-21 09:00","2023","09","21","09:00","9.0","","2.5","","64","","","","20","","4","","24.1","","89.85","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-09-21 10:00","2023","09","21","10:00","10.8","","3.1","","59","","","","17","","8","","24.1","","89.88","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-09-21 11:00","2023","09","21","11:00","11.4","","2.0","","52","","","","21","","13","","24.1","","89.84","","","","","","Mostly Cloudy"
"-114.01","51.12","CALGARY INTL A","3031092","2023-09-21 12:00","2023","09","21","12:00","13.2","","1.6","","45","","","","18","","18","","32.2","","89.79","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-09-21 13:00","2023","09","21","13:00","14.1","","1.6","","42","","","","18","","21","","32.2","","89.75","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-09-21 14:00","2023","09","21","14:00","14.3","","1.2","","41","","","","22","","18","","32.2","","89.67","","","","","","Clear"
"-114.01","51.12","CALGARY INTL A","3031092","2023-09-21 15:00","2023","09","21","15:00","15.4","","1.9","","40","","","","19","","12","","32.2","","89.62","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-09-21 16:00","2023","09","21","16:00","15.3","","1.7","","39","","","","18","","17","","32.2","","89.58","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-09-21 17:00","2023","09","21","17:00","14.9","","1.8","","41","","","","19","","16","","32.2","","89.57","","","","","","Clear"
"-114.01","51.12","CALGARY INTL A","3031092","2023-09-21 18:00","2023","09","21","18:00","13.5","","1.3","","43","","","","17","","19","","24.1","","89.58","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-09-21 19:00","2023","09","21","19:00","11.4","","1.6","","51","","","","17","","14","","32.2","","89.59","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-09-21 20:00","2023","09","21","20:00","10.0","","1.9","","57","","","","17","","14","","24.1","","89.60","","","","","","Clear"
"-114.01","51.12","CALGARY INTL A","3031092","2023-09-21 21:00","2023","09","21","21:00","9.4","","1.7","","59","","","","18","","12","","24.1","","89.61","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-09-21 22:00","2023","09","21","22:00","8.6","","1.8","","62","","","","19","","12","","24.1","","89.59","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-09-21 23:00","2023","09","21","23:00","7.5","","1.6","","66","","","","18","","12","","24.1","","89.57","","","","","","Clear"
"-114.01","51.12","CALGARY INTL A","3031092","2023-09-22 00:00","2023","09","22","00:00","7.4","","1.6","","67","","","","18","","12","","24.1","","89.52","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-09-22 01:00","2023","09","22","01:00","6.7","","1.9","","71","","","","18","","10","","24.1","","89.48","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-09-22 02:00","2023","09","22","02:00","5.9","","1.8","","75","","","","19","","10","","24.1","","89.45","","","","","","Clear"
"-114.01","51.12","CALGARY INTL A","3031092","2023-09-22 03:00","2023","09","22","03:00","6.6","","1.8","","71","","","","19","","5","","24.1","","89.41","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-09-22 04:00","2023","09","22","04:00","6.2","","1.2","","71","","","","20","","8","","24.1","","89.44","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-09-22 05:00","2023","09","22","05:00","5.1","","1.5","","78","","","","19","","6","","24.1","","89.44","","","","","","Clear"
"-114.01","51.12","CALGARY INTL A","3031092","2023-09-22 06:00","2023","09","22","06:00","4.0","","0.7","","79","","","","20","","5","","24.1","","89.39","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-09-22 07:00","2023","09","22","07:00","3.2","","0.5","","83","","","","20","","9","","48.3","","89.39","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-09-22 08:00","2023","09","22","08:00","5.5","","0.9","","72","","","","20","","10","","64.4","","89.40","","","","","","Mostly Cloudy"
"-114.01","51.12","CALGARY INTL A","3031092","2023-09-22 09:00","2023","09","22","09:00","9.6","","2.7","","62","","","","19","","11","","48.3","","89.37","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-09-22 10:00","2023","09","22","10:00","13.3","","3.3","","50","","","","18","","16","","32.2","","89.34","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-09-22 11:00","2023","09","22","11:00","16.1","","4.8","","47","","","","18","","23","","32.2","","89.29","","","","","","Clear"
"-114.01","51.12","CALGARY INTL A","3031092","2023-09-22 12:00","2023","09","22","12:00","17.0","","5.0","","45","","","","15","","19","","32.2","","89.25","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-09-22 13:00","2023","09","22","13:00","18.0","","5.9","","45","","","","18","","25","","24.1","","89.18","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-09-22 14:00","2023","09","22","14:00","18.9","","5.5","","41","","","","17","","16","","24.1","","89.13","","","","","","Mainly Clear"
"-114.01","51.12","CALGARY INTL A","3031092","2023-09-22 15:00","2023","09","22","15:00","19.7","","6.1","","41","","","","19","","18","","24.1","","89.09","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-09-22 16:00","2023","09","22","16:00","19.4","","6.3","","42","","","","18","","21","","24.1","","89.04","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-09-22 17:00","2023","09","22","17:00","18.9","","6.5","","44","","","","17","","21","","24.1","","89.00","","","","","","Mainly Clear"
"-114.01","51.12","CALGARY INTL A","3031092","2023-09-22 18:00","2023","09","22","18:00","17.4","","6.5","","48","","","","18","","19","","24.1","","88.97","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-09-22 19:00","2023","09","22","19:00","15.3","","6.4","","55","","","","17","","18","","24.1","","88.96","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-09-22 20:00","2023","09","22","20:00","13.6","","6.8","","63","","","","18","","11","","24.1","","88.99","","","","","","Clear"
"-114.01","51.12","CALGARY INTL A","3031092","2023-09-22 21:00","2023","09","22","21:00","12.4","","7.1","","70","","","","19","","11","","24.1","","88.96","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-09-22 22:00","2023","09","22","22:00","12.1","","7.5","","73","","","","18","","10","","24.1","","88.93","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-09-22 23:00","2023","09","22","23:00","11.9","","7.7","","75","","","","18","","10","","24.1","","88.88","","","","","","Clear"
"-114.01","51.12","CALGARY INTL A","3031092","2023-09-23 00:00","2023","09","23","00:00","11.5","","8.0","","79","","","","18","","7","","16.1","","88.86","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-09-23 01:00","2023","09","23","01:00","11.1","","7.8","","80","","","","17","","10","","24.1","","88.84","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-09-23 02:00","2023","09","23","02:00","10.4","","7.7","","83","","","","16","","13","","24.1","","88.83","","","","","","Clear"
"-114.01","51.12","CALGARY INTL A","3031092","2023-09-23 03:00","2023","09","23","03:00","9.8","","7.8","","88","","","","17","","15","","24.1","","88.80","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-09-23 04:00","2023","09","23","04:00","9.3","","8.0","","92","","","","16","","16","","24.1","","88.78","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-09-23 05:00","2023","09","23","05:00","8.5","","7.8","","95","","","","18","","9","","24.1","","88.77","","","","","","Clear"
"-114.01","51.12","CALGARY INTL A","3031092","2023-09-23 06:00","2023","09","23","06:00","7.8","","7.5","","98","","","","16","","11","","9.7","","88.74","","","","","","Fog"
"-114.01","51.12","CALGARY INTL A","3031092","2023-09-23 07:00","2023","09","23","07:00","8.1","","8.1","","100","","","","17","","7","","0.2","","88.71","","","","","","Fog"
"-114.01","51.12","CALGARY INTL A","3031092","2023-09-23 08:00","2023","09","23","08:00","7.9","","7.9","","100","","","","16","","13","","0.2","","88.68","","","","","","Fog"
"-114.01","51.12","CALGARY INTL A","3031092","2023-09-23 09:00","2023","09","23","09:00","8.2","","8.2","","100","","","","17","","13","","0.2","","88.64","","","","","","Fog"
"-114.01","51.12","CALGARY INTL A","3031092","2023-09-23 10:00","2023","09","23","10:00","9.6","","9.6","","100","","","","17","","13","","6.4","","88.62","","","","","","Fog"
"-114.01","51.12","CALGARY INTL A","3031092","2023-09-23 11:00","2023","09","23","11:00","14.4","","9.4","","71","","","","19","","16","","24.1","","88.55","","","","","","Mostly Cloudy"
"-114.01","51.12","CALGARY INTL A","3031092","2023-09-23 12:00","2023","09","23","12:00","18.7","","9.9","","56","","","","18","","13","","32.2","","88.48","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-09-23 13:00","2023","09","23","13:00","19.8","","4.7","","37","","","","16","","39","","32.2","","88.43","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-09-23 14:00","2023","09","23","14:00","20.4","","5.5","","37","","","","16","","33","","48.3","","88.37","","","","","","Mostly Cloudy"
"-114.01","51.12","CALGARY INTL A","3031092","2023-09-23 15:00","2023","09","23","15:00","21.4","","4.9","","34","","","","15","","23","","32.2","","88.33","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-09-23 16:00","2023","09","23","16:00","20.4","","3.5","","32","","","","23","","19","","32.2","","88.31","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-09-23 17:00","2023","09","23","17:00","19.2","","1.3","","30","","","","23","","23","","32.2","","88.36","","","","","","Cloudy"
"-114.01","51.12","CALGARY INTL A","3031092","2023-09-23 18:00","2023","09","23","18:00","18.4","","1.1","","31","","","","21","","10","","24.1","","88.40","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-09-23 19:00","2023","09","23","19:00","17.0","","0.4","","32","","","","20","","8","","11.3","","88.42","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-09-23 20:00","2023","09","23","20:00","16.5","","1.3","","36","","","","22","","8","","11.3","","88.45","","","","","","Cloudy"
"-114.01","51.12","CALGARY INTL A","3031092","2023-09-23 21:00","2023","09","23","21:00","16.1","","1.1","","36","","","","22","","10","","12.9","","88.46","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-09-23 22:00","2023","09","23","22:00","14.9","","1.2","","39","","","","20","","10","","16.1","","88.46","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-09-23 23:00","2023","09","23","23:00","15.0","","0.0","","36","","","","22","","11","","16.1","","88.48","","","","","","Cloudy"
"-114.01","51.12","CALGARY INTL A","3031092","2023-09-24 00:00","2023","09","24","00:00","14.2","","-0.3","","37","","","","36","","3","","16.1","","88.50","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-09-24 01:00","2023","09","24","01:00","13.9","","-0.7","","36","","","","19","","10","","24.1","","88.50","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-09-24 02:00","2023","09","24","02:00","11.3","","1.1","","49","","","","17","","17","","24.1","","88.51","","","","","","Mostly Cloudy"
"-114.01","51.12","CALGARY INTL A","3031092","2023-09-24 03:00","2023","09","24","03:00","11.3","","0.8","","48","","","","19","","13","","16.1","","88.54","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-09-24 04:00","2023","09","24","04:00","12.1","","0.8","","46","","","","21","","12","","24.1","","88.55","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-09-24 05:00","2023","09","24","05:00","11.2","","1.1","","49","","","","21","","12","","16.1","","88.58","","","","","","Mostly Cloudy"
"-114.01","51.12","CALGARY INTL A","3031092","2023-09-24 06:00","2023","09","24","06:00","10.0","","1.5","","55","","","","19","","14","","16.1","","88.55","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-09-24 07:00","2023","09","24","07:00","10.5","","1.8","","55","","","","19","","10","","12.9","","88.61","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-09-24 08:00","2023","09","24","08:00","12.5","","0.8","","45","","","","22","","11","","16.1","","88.64","","","","","","Mostly Cloudy"
"-114.01","51.12","CALGARY INTL A","3031092","2023-09-24 09:00","2023","09","24","09:00","13.0","","1.0","","44","","","","22","","11","","16.1","","88.68","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-09-24 10:00","2023","09","24","10:00","13.2","","1.9","","46","","","","21","","8","","16.1","","88.68","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-09-24 11:00","2023","09","24","11:00","16.0","","2.2","","39","","","","23","","10","","16.1","","88.69","","","","","","Mostly Cloudy"
"-114.01","51.12","CALGARY INTL A","3031092","2023-09-24 12:00","2023","09","24","12:00","17.4","","0.2","","31","","","","28","","8","","24.1","","88.69","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-09-24 13:00","2023","09","24","13:00","18.5","","-0.9","","27","","","","28","","24","","24.1","","88.67","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-09-24 14:00","2023","09","24","14:00","19.5","","-1.9","","23","","","","30","","18","","24.1","","88.68","","","","","","Mainly Clear"
"-114.01","51.12","CALGARY INTL A","3031092","2023-09-24 15:00","2023","09","24","15:00","18.3","","-1.4","","26","","","","25","","4","","24.1","","88.73","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-09-24 16:00","2023","09","24","16:00","19.8","","-1.7","","23","","","","30","","16","","24.1","","88.70","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-09-24 17:00","2023","09","24","17:00","18.8","","-2.4","","24","","","","27","","15","","24.1","","88.73","","","","","","Mostly Cloudy"
"-114.01","51.12","CALGARY INTL A","3031092","2023-09-24 18:00","2023","09","24","18:00","17.3","","-1.1","","28","","","","29","","12","","24.1","","88.80","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-09-24 19:00","2023","09","24","19:00","15.5","","-0.5","","33","","","","28","","11","","16.1","","88.83","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-09-24 20:00","2023","09","24","20:00","14.4","","-0.2","","37","","","","26","","9","","16.1","","88.90","","","","","","Mainly Clear"
"-114.01","51.12","CALGARY INTL A","3031092","2023-09-24 21:00","2023","09","24","21:00","13.2","","0.2","","41","","","","8","","10","","16.1","","88.90","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-09-24 22:00","2023","09","24","22:00","12.8","","0.8","","43","","","","30","","16","","16.1","","88.91","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-09-24 23:00","2023","09","24","23:00","9.1","","0.9","","56","","","","11","","3","","16.1","","88.93","","","","","","Mostly Cloudy"
"-114.01","51.12","CALGARY INTL A","3031092","2023-09-25 00:00","2023","09","25","00:00","9.2","","0.8","","55","","","","21","","7","","16.1","","88.98","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-09-25 01:00","2023","09","25","01:00","8.8","","1.4","","59","","","","22","","9","","16.1","","89.01","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-09-25 02:00","2023","09","25","02:00","6.7","","1.3","","68","","","","18","","4","","16.1","","89.02","","","","","","Mainly Clear"
"-114.01","51.12","CALGARY INTL A","3031092","2023-09-25 03:00","2023","09","25","03:00","5.9","","1.3","","72","","","","21","","5","","24.1","","89.02","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-09-25 04:00","2023","09","25","04:00","6.4","","1.4","","70","","","","26","","5","","24.1","","89.03","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-09-25 05:00","2023","09","25","05:00","5.5","","0.8","","72","","","","21","","6","","24.1","","89.02","","","","","","Clear"
"-114.01","51.12","CALGARY INTL A","3031092","2023-09-25 06:00","2023","09","25","06:00","6.1","","0.8","","69","","","","21","","10","","16.1","","89.01","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-09-25 07:00","2023","09","25","07:00","6.2","","0.8","","69","","","","19","","7","","24.1","","88.98","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-09-25 08:00","2023","09","25","08:00","7.8","","1.4","","64","","","","20","","7","","12.9","","89.00","","","","","","Mostly Cloudy"
"-114.01","51.12","CALGARY INTL A","3031092","2023-09-25 09:00","2023","09","25","09:00","11.1","","2.3","","54","","","","19","","9","","12.9","","88.99","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-09-25 10:00","2023","09","25","10:00","13.8","","1.4","","43","","","","17","","12","","9.7","","88.95","","","","","","Haze"
"-114.01","51.12","CALGARY INTL A","3031092","2023-09-25 11:00","2023","09","25","11:00","14.0","","3.0","","47","","","","18","","10","","8.1","","88.90","","","","","","Haze"
"-114.01","51.12","CALGARY INTL A","3031092","2023-09-25 12:00","2023","09","25","12:00","16.2","","4.0","","44","","","","19","","8","","8.1","","88.85","","","","","","Haze"
"-114.01","51.12","CALGARY INTL A","3031092","2023-09-25 13:00","2023","09","25","13:00","17.3","","4.4","","42","","","","20","","10","","9.7","","88.79","","","","","","Haze"
"-114.01","51.12","CALGARY INTL A","3031092","2023-09-25 14:00","2023","09","25","14:00","17.9","","3.9","","39","","","","18","","22","","24.1","","88.72","","","","","","Cloudy"
"-114.01","51.12","CALGARY INTL A","3031092","2023-09-25 15:00","2023","09","25","15:00","18.1","","4.2","","39","","","","17","","27","","24.1","","88.69","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-09-25 16:00","2023","09","25","16:00","19.5","","4.3","","36","","","","16","","25","","24.1","","88.62","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-09-25 17:00","2023","09","25","17:00","20.1","","3.6","","33","","","","17","","31","","24.1","","88.56","","","","","","Cloudy"
"-114.01","51.12","CALGARY INTL A","3031092","2023-09-25 18:00","2023","09","25","18:00","19.8","","0.8","","28","","","","18","","27","","24.1","","88.55","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-09-25 19:00","2023","09","25","19:00","17.4","","2.6","","37","","","","17","","22","","32.2","","88.53","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-09-25 20:00","2023","09","25","20:00","16.3","","2.7","","40","","","","18","","19","","24.1","","88.53","","","","","","Mainly Clear"
"-114.01","51.12","CALGARY INTL A","3031092","2023-09-25 21:00","2023","09","25","21:00","15.7","","2.4","","40","","","","19","","19","","24.1","","88.52","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-09-25 22:00","2023","09","25","22:00","15.3","","1.9","","40","","","","18","","22","","24.1","","88.58","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-09-25 23:00","2023","09","25","23:00","14.3","","1.9","","43","","","","18","","18","","24.1","","88.57","","","","","","Mainly Clear"
"-114.01","51.12","CALGARY INTL A","3031092","2023-09-26 00:00","2023","09","26","00:00","14.0","","1.9","","44","","","","18","","17","","24.1","","88.56","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-09-26 01:00","2023","09","26","01:00","13.9","","2.1","","45","","","","17","","22","","24.1","","88.52","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-09-26 02:00","2023","09","26","02:00","13.4","","2.1","","46","","","","18","","16","","24.1","","88.48","","","","","","Mainly Clear"
"-114.01","51.12","CALGARY INTL A","3031092","2023-09-26 03:00","2023","09","26","03:00","14.6","","1.5","","41","","","","21","","5","","24.1","","88.46","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-09-26 04:00","2023","09","26","04:00","16.2","","1.2","","36","","","","23","","13","","24.1","","88.45","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-09-26 05:00","2023","09","26","05:00","15.6","","0.7","","36","","","","24","","8","","24.1","","88.50","","","","","","Mostly Cloudy"
"-114.01","51.12","CALGARY INTL A","3031092","2023-09-26 06:00","2023","09","26","06:00","14.3","","0.4","","39","","","","15","","8","","24.1","","88.51","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-09-26 07:00","2023","09","26","07:00","16.5","","0.4","","33","","","","22","","18","","24.1","","88.51","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-09-26 08:00","2023","09","26","08:00","16.1","","0.6","","35","","","","23","","19","","24.1","","88.49","","","","","","Mostly Cloudy"
"-114.01","51.12","CALGARY INTL A","3031092","2023-09-26 09:00","2023","09","26","09:00","18.5","","1.1","","31","","","","22","","29","","24.1","","88.45","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-09-26 10:00","2023","09","26","10:00","19.3","","2.4","","32","","","","21","","16","","24.1","","88.42","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-09-26 11:00","2023","09","26","11:00","18.1","","2.2","","34","","","","19","","30","","24.1","","88.41","","","","","","Mostly Cloudy"
"-114.01","51.12","CALGARY INTL A","3031092","2023-09-26 12:00","2023","09","26","12:00","19.3","","2.6","","33","","","","19","","27","","24.1","","88.34","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-09-26 13:00","2023","09","26","13:00","21.0","","0.8","","26","","","","24","","20","","24.1","","88.33","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-09-26 14:00","2023","09","26","14:00","20.9","","-1.2","","22","","","","26","","26","","24.1","","88.33","","","","","","Mainly Clear"
"-114.01","51.12","CALGARY INTL A","3031092","2023-09-26 15:00","2023","09","26","15:00","20.1","","-1.1","","24","","","","26","","21","","24.1","","88.40","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-09-26 16:00","2023","09","26","16:00","18.5","","1.0","","31","","","","31","","31","","24.1","","88.44","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-09-26 17:00","2023","09","26","17:00","17.9","","1.2","","32","","","","28","","22","","24.1","","88.51","","","","","","Mostly Cloudy"
"-114.01","51.12","CALGARY INTL A","3031092","2023-09-26 18:00","2023","09","26","18:00","16.4","","1.0","","35","","","","29","","17","","24.1","","88.59","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-09-26 19:00","2023","09","26","19:00","14.6","","1.5","","41","","","","29","","12","","24.1","","88.68","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-09-26 20:00","2023","09","26","20:00","12.5","","1.9","","48","","","","29","","5","","24.1","","88.69","","","","","","Mainly Clear"
"-114.01","51.12","CALGARY INTL A","3031092","2023-09-26 21:00","2023","09","26","21:00","11.5","","2.1","","52","","","","18","","6","","24.1","","88.68","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-09-26 22:00","2023","09","26","22:00","11.1","","2.3","","54","","","","22","","8","","24.1","","88.68","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-09-26 23:00","2023","09","26","23:00","10.8","","2.4","","56","","","","22","","11","","24.1","","88.65","","","","","","Mostly Cloudy"
"-114.01","51.12","CALGARY INTL A","3031092","2023-09-27 00:00","2023","09","27","00:00","9.4","","2.3","","61","","","","22","","8","","24.1","","88.68","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-09-27 01:00","2023","09","27","01:00","8.7","","2.3","","64","","","","18","","13","","24.1","","88.69","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-09-27 02:00","2023","09","27","02:00","11.0","","1.1","","50","","","","26","","10","","24.1","","88.69","","","","","","Mostly Cloudy"
"-114.01","51.12","CALGARY INTL A","3031092","2023-09-27 03:00","2023","09","27","03:00","11.0","","0.4","","48","","","","27","","14","","24.1","","88.69","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-09-27 04:00","2023","09","27","04:00","11.3","","-0.2","","45","","","","29","","22","","24.1","","88.66","","","","","","NA"
