"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (LST)","Year","Month","Day","Time (LST)","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-20 14:00","2023","08","20","14:00","18.6","","4.2","","38","","","","12","","26","","9.7","","89.32","","","","","","Smoke"
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-20 15:00","2023","08","20","15:00","18.7","","4.5","","39","","","","15","","17","","9.7","","89.27","","","","","","Smoke"
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-20 16:00","2023","08","20","16:00","18.7","","5.0","","40","","","","15","","19","","9.7","","89.25","","","","","","Smoke"
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-20 17:00","2023","08","20","17:00","19.6","","5.5","","39","","","","17","","18","","9.7","","89.24","","","","","","Smoke"
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-20 18:00","2023","08","20","18:00","18.2","","5.1","","42","","","","11","","14","","9.7","","89.25","","","","","","Smoke"
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-20 19:00","2023","08","20","19:00","17.8","","5.3","","44","","","","9","","15","","9.7","","89.23","","","","","","Smoke"
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-20 20:00","2023","08","20","20:00","15.6","","5.6","","51","","","","8","","17","","9.7","","89.25","","","","","","Smoke"
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-20 21:00","2023","08","20","21:00","15.0","","6.2","","56","","","","11","","21","","12.9","","89.29","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-20 22:00","2023","08","20","22:00","13.3","","6.2","","62","","","","8","","6","","12.9","","89.31","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-20 23:00","2023","08","20","23:00","12.7","","6.1","","64","","","","10","","5","","12.9","","89.34","","","","","","Clear"
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-21 00:00","2023","08","21","00:00","12.0","","5.8","","66","","","","4","","4","","12.9","","89.34","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-21 01:00","2023","08","21","01:00","10.5","","5.8","","73","","","","36","","2","","12.9","","89.32","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-21 02:00","2023","08","21","02:00","9.6","","5.7","","77","","","","35","","5","","12.9","","89.30","","","","","","Clear"
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-21 03:00","2023","08","21","03:00","8.5","","5.4","","81","","","","35","","7","","12.9","","89.30","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-21 04:00","2023","08","21","04:00","8.2","","5.2","","82","","","","36","","7","","12.9","","89.30","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-21 05:00","2023","08","21","05:00","8.6","","5.6","","81","","","","35","","8","","12.9","","89.28","","","","","","Cloudy"
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-21 06:00","2023","08","21","06:00","8.5","","5.2","","80","","","","34","","8","","12.9","","89.27","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-21 07:00","2023","08","21","07:00","9.5","","5.7","","77","","","","36","","3","","9.7","","89.32","","","","","","Smoke"
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-21 08:00","2023","08","21","08:00","10.9","","6.1","","72","","","","36","","1","","8.1","","89.30","","","","","","Smoke"
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-21 09:00","2023","08","21","09:00","13.3","","7.2","","67","","","","15","","4","","8.1","","89.28","","","","","","Smoke"
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-21 10:00","2023","08","21","10:00","14.7","","9.1","","69","","","","14","","9","","9.7","","89.29","","","","","","Smoke"
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-21 11:00","2023","08","21","11:00","15.8","","9.9","","68","","","","15","","12","","9.7","","89.26","","","","","","Smoke"
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-21 12:00","2023","08","21","12:00","16.9","","10.4","","65","","","","14","","17","","6.4","","89.21","","","","","","Smoke"
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-21 13:00","2023","08","21","13:00","18.0","","10.9","","63","","","","14","","12","","8.1","","89.19","","","","","","Smoke"
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-21 14:00","2023","08","21","14:00","17.7","","11.2","","65","","","","14","","17","","8.1","","89.18","","","","","","Smoke"
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-21 15:00","2023","08","21","15:00","17.3","","11.5","","68","","","","11","","16","","8.1","","89.17","","","","","","Smoke"
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-21 16:00","2023","08","21","16:00","17.3","","11.7","","70","","","","14","","15","","8.1","","89.14","","","","","","Smoke"
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-21 17:00","2023","08","21","17:00","16.4","","11.6","","73","","","","11","","14","","9.7","","89.14","","","","","","Smoke"
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-21 18:00","2023","08","21","18:00","16.8","","11.8","","72","","","","10","","13","","12.9","","89.12","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-21 19:00","2023","08","21","19:00","16.8","","11.7","","72","","","","8","","9","","14.5","","89.09","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-21 20:00","2023","08","21","20:00","16.3","","11.7","","74","","","","9","","6","","14.5","","89.12","","","","","","Cloudy"
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-21 21:00","2023","08","21","21:00","15.5","","13.2","","86","","","","11","","7","","8.1","","89.16","","","","","","Rain,Fog"
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-21 22:00","2023","08","21","22:00","14.8","","13.5","","92","","","","11","","8","","9.7","","89.12","","","","","","Rain,Fog"
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-21 23:00","2023","08","21","23:00","14.8","","13.1","","89","","","","13","","9","","9.7","","89.13","","","","","","Rain,Fog"
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-22 00:00","2023","08","22","00:00","14.5","","13.1","","91","","","","11","","8","","9.7","","89.12","","","","","","Rain,Fog"
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-22 01:00","2023","08","22","01:00","14.2","","13.2","","94","","","","7","","6","","9.7","","89.10","","","","","","Rain,Fog"
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-22 02:00","2023","08","22","02:00","14.0","","13.5","","96","","","","8","","6","","9.7","","89.07","","","","","","Fog"
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-22 03:00","2023","08","22","03:00","13.6","","13.6","","100","","","","4","","4","","9.7","","89.05","","","","","","Rain,Fog"
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-22 04:00","2023","08","22","04:00","13.5","","13.2","","98","","","","6","","8","","8.1","","89.07","","","","","","Fog"
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-22 05:00","2023","08","22","05:00","13.3","","13.3","","100","","","","1","","5","","8.1","","89.08","","","","","","Fog"
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-22 06:00","2023","08","22","06:00","13.2","","13.1","","100","","","","1","","7","","2.4","","89.08","","","","","","Fog"
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-22 07:00","2023","08","22","07:00","13.4","","13.4","","100","","","","35","","7","","1.6","","89.11","","","","","","Fog"
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-22 08:00","2023","08","22","08:00","13.7","","13.7","","100","","","","5","","10","","1.2","","89.11","","","","","","Fog"
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-22 09:00","2023","08","22","09:00","14.1","","14.1","","100","","","","10","","9","","2.0","","89.11","","","","","","Fog"
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-22 10:00","2023","08","22","10:00","14.5","","14.5","","100","","","","11","","8","","2.8","","89.10","","","","","","Drizzle,Fog"
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-22 11:00","2023","08","22","11:00","15.6","","13.9","","90","","","","10","","9","","6.4","","89.08","","","","","","Fog"
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-22 12:00","2023","08","22","12:00","16.2","","14.5","","89","","","","15","","13","","4.8","","89.07","","","","","","Fog"
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-22 13:00","2023","08","22","13:00","17.4","","13.3","","77","","","","10","","10","","12.9","","89.03","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-22 14:00","2023","08","22","14:00","18.0","","13.3","","74","","","","15","","11","","12.9","","89.02","","","","","","Cloudy"
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-22 15:00","2023","08","22","15:00","18.9","","13.5","","71","","","","12","","12","","16.1","","88.96","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-22 16:00","2023","08","22","16:00","19.0","","13.6","","70","","","","11","","13","","11.3","","88.91","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-22 17:00","2023","08","22","17:00","18.9","","13.3","","70","","","","11","","11","","12.9","","88.90","","","","","","Cloudy"
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-22 18:00","2023","08","22","18:00","18.6","","12.9","","70","","","","11","","20","","24.1","","88.90","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-22 19:00","2023","08","22","19:00","16.2","","14.5","","90","","","","10","","20","","4.8","","88.90","","","","","","Rain Showers,Fog"
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-22 20:00","2023","08","22","20:00","15.3","","14.7","","96","","","","10","","13","","9.7","","88.90","","","","","","Rain Showers,Fog"
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-22 21:00","2023","08","22","21:00","14.9","","14.3","","97","","","","11","","15","","12.9","","88.93","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-22 22:00","2023","08","22","22:00","14.8","","14.2","","96","","","","12","","19","","9.7","","88.89","","","","","","Fog"
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-22 23:00","2023","08","22","23:00","14.6","","14.1","","97","","","","14","","26","","8.1","","88.89","","","","","","Rain,Fog"
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-23 00:00","2023","08","23","00:00","14.4","","13.9","","97","","","","36","","1","","6.4","","88.89","","","","","","Fog"
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-23 01:00","2023","08","23","01:00","14.3","","13.7","","96","","","","14","","14","","6.4","","88.89","","","","","","Rain,Fog"
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-23 02:00","2023","08","23","02:00","14.1","","13.7","","98","","","","16","","11","","8.1","","88.86","","","","","","Fog"
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-23 03:00","2023","08","23","03:00","13.9","","13.8","","99","","","","13","","10","","4.8","","88.80","","","","","","Fog"
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-23 04:00","2023","08","23","04:00","13.7","","13.7","","100","","","","17","","8","","4.8","","88.79","","","","","","Fog"
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-23 05:00","2023","08","23","05:00","13.8","","13.7","","100","","","","21","","6","","4.8","","88.79","","","","","","Fog"
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-23 06:00","2023","08","23","06:00","13.9","","13.2","","96","","","","8","","3","","2.4","","88.79","","","","","","Fog"
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-23 07:00","2023","08","23","07:00","14.3","","13.4","","94","","","","16","","4","","4.8","","88.80","","","","","","Fog"
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-23 08:00","2023","08","23","08:00","14.6","","13.5","","93","","","","13","","7","","6.4","","88.76","","","","","","Fog"
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-23 09:00","2023","08","23","09:00","15.5","","12.7","","83","","","","16","","14","","6.4","","88.76","","","","","","Fog"
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-23 10:00","2023","08","23","10:00","17.4","","12.5","","73","","","","19","","6","","9.7","","88.74","","","","","","Haze"
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-23 11:00","2023","08","23","11:00","19.8","","9.3","","50","","","","20","","18","","16.1","","88.69","","","","","","Mainly Clear"
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-23 12:00","2023","08","23","12:00","21.1","","0.8","","26","","","","27","","21","","16.1","","88.65","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-23 13:00","2023","08","23","13:00","21.6","","-1.9","","20","","","","27","","22","","12.9","","88.61","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-23 14:00","2023","08","23","14:00","22.0","","-1.6","","20","","","","24","","21","","12.9","","88.61","","","","","","Clear"
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-23 15:00","2023","08","23","15:00","21.8","","1.2","","25","","","","29","","35","","9.7","","88.61","","","","","","Haze"
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-23 16:00","2023","08","23","16:00","20.8","","1.4","","27","","","","28","","29","","12.9","","88.61","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-23 17:00","2023","08","23","17:00","20.3","","0.1","","26","","","","28","","25","","12.9","","88.64","","","","","","Mainly Clear"
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-23 18:00","2023","08","23","18:00","19.8","","-0.6","","25","","","","27","","26","","16.1","","88.67","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-23 19:00","2023","08","23","19:00","18.4","","-1.2","","26","","","","27","","23","","24.1","","88.74","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-23 20:00","2023","08","23","20:00","16.8","","0.3","","33","","","","28","","24","","24.1","","88.83","","","","","","Mainly Clear"
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-23 21:00","2023","08","23","21:00","14.8","","0.8","","38","","","","26","","16","","12.9","","88.88","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-23 22:00","2023","08","23","22:00","14.3","","0.2","","38","","","","27","","16","","11.3","","88.85","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-23 23:00","2023","08","23","23:00","12.8","","1.0","","44","","","","25","","7","","9.7","","88.88","","","","","","Smoke"
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-24 00:00","2023","08","24","00:00","11.6","","1.3","","49","","","","20","","9","","9.7","","88.88","","","","","","Smoke"
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-24 01:00","2023","08","24","01:00","10.0","","1.4","","55","","","","17","","9","","9.7","","88.87","","","","","","Smoke"
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-24 02:00","2023","08","24","02:00","10.5","","0.9","","51","","","","15","","3","","9.7","","88.87","","","","","","Smoke"
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-24 03:00","2023","08","24","03:00","10.4","","1.0","","52","","","","20","","4","","9.7","","88.89","","","","","","Smoke"
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-24 04:00","2023","08","24","04:00","9.9","","0.3","","51","","","","18","","8","","9.7","","88.89","","","","","","Smoke"
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-24 05:00","2023","08","24","05:00","7.8","","1.2","","63","","","","17","","9","","12.9","","88.92","","","","","","Mainly Clear"
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-24 06:00","2023","08","24","06:00","10.6","","1.3","","53","","","","22","","11","","12.9","","88.99","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-24 07:00","2023","08","24","07:00","10.4","","2.7","","59","","","","36","","2","","24.1","","89.05","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-24 08:00","2023","08","24","08:00","12.1","","3.7","","56","","","","22","","5","","24.1","","89.10","","","","","","Mostly Cloudy"
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-24 09:00","2023","08","24","09:00","14.4","","4.0","","50","","","","34","","3","","24.1","","89.15","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-24 10:00","2023","08","24","10:00","15.6","","4.7","","48","","","","36","","27","","24.1","","89.28","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-24 11:00","2023","08","24","11:00","16.6","","6.4","","50","","","","31","","19","","24.1","","89.30","","","","","","Mostly Cloudy"
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-24 12:00","2023","08","24","12:00","17.2","","7.3","","52","","","","34","","24","","24.1","","89.36","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-24 13:00","2023","08","24","13:00","17.8","","7.9","","52","","","","32","","38","","32.2","","89.45","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-24 14:00","2023","08","24","14:00","17.3","","9.4","","60","","","","33","","37","","32.2","","89.55","","","","","","Mostly Cloudy"
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-24 15:00","2023","08","24","15:00","17.6","","9.8","","60","","","","35","","33","","24.1","","89.62","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-24 16:00","2023","08","24","16:00","16.9","","9.2","","60","","","","35","","36","","24.1","","89.67","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-24 17:00","2023","08","24","17:00","16.9","","9.3","","61","","","","33","","31","","24.1","","89.72","","","","","","Mostly Cloudy"
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-24 18:00","2023","08","24","18:00","16.9","","9.2","","60","","","","34","","25","","24.1","","89.78","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-24 19:00","2023","08","24","19:00","15.6","","9.1","","65","","","","34","","18","","24.1","","89.86","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-24 20:00","2023","08","24","20:00","13.8","","9.3","","74","","","","36","","12","","19.3","","89.93","","","","","","Mainly Clear"
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-24 21:00","2023","08","24","21:00","12.8","","9.0","","77","","","","35","","8","","19.3","","89.99","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-24 22:00","2023","08","24","22:00","11.3","","9.0","","86","","","","1","","14","","16.1","","90.00","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-24 23:00","2023","08","24","23:00","11.4","","8.7","","83","","","","30","","5","","19.3","","90.04","","","","","","Clear"
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-25 00:00","2023","08","25","00:00","10.2","","7.9","","86","","","","36","","10","","16.1","","90.06","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-25 01:00","2023","08","25","01:00","10.0","","8.1","","88","","","","36","","6","","19.3","","90.06","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-25 02:00","2023","08","25","02:00","9.0","","7.0","","87","","","","34","","4","","14.5","","90.03","","","","","","Clear"
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-25 03:00","2023","08","25","03:00","9.9","","8.2","","89","","","","26","","3","","14.5","","90.03","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-25 04:00","2023","08","25","04:00","10.9","","9.0","","88","","","","19","","6","","11.3","","90.05","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-25 05:00","2023","08","25","05:00","11.5","","9.2","","86","","","","18","","4","","11.3","","90.03","","","","","","Cloudy"
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-25 06:00","2023","08","25","06:00","11.7","","10.0","","89","","","","16","","9","","11.3","","90.01","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-25 07:00","2023","08","25","07:00","12.3","","10.6","","89","","","","15","","13","","8.1","","90.01","","","","","","Fog"
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-25 08:00","2023","08","25","08:00","13.5","","10.7","","83","","","","17","","17","","9.7","","89.99","","","","","","Fog"
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-25 09:00","2023","08","25","09:00","15.5","","11.0","","74","","","","16","","19","","9.7","","89.95","","","","","","Fog"
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-25 10:00","2023","08","25","10:00","16.9","","10.4","","65","","","","17","","20","","14.5","","89.89","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-25 11:00","2023","08","25","11:00","19.0","","7.4","","46","","","","15","","28","","19.3","","89.83","","","","","","Mostly Cloudy"
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-25 12:00","2023","08","25","12:00","20.4","","7.7","","43","","","","16","","24","","19.3","","89.77","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-25 13:00","2023","08","25","13:00","21.1","","8.4","","44","","","","17","","30","","19.3","","89.72","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-25 14:00","2023","08","25","14:00","21.4","","8.7","","44","","","","16","","31","","19.3","","89.67","","","","","","Mostly Cloudy"
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-25 15:00","2023","08","25","15:00","21.8","","7.7","","40","","","","14","","30","","19.3","","89.62","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-25 16:00","2023","08","25","16:00","22.6","","8.0","","39","","","","15","","25","","19.3","","89.58","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-25 17:00","2023","08","25","17:00","22.6","","8.1","","39","","","","16","","23","","19.3","","89.55","","","","","","Cloudy"
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-25 18:00","2023","08","25","18:00","21.1","","8.1","","43","","","","17","","22","","19.3","","89.51","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-25 19:00","2023","08","25","19:00","20.4","","8.6","","46","","","","16","","26","","16.1","","89.47","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-25 20:00","2023","08","25","20:00","19.6","","8.7","","49","","","","15","","22","","12.9","","89.45","","","","","","Mostly Cloudy"
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-25 21:00","2023","08","25","21:00","18.2","","8.5","","53","","","","15","","17","","12.9","","89.45","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-25 22:00","2023","08","25","22:00","16.9","","8.1","","56","","","","15","","18","","16.1","","89.42","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-25 23:00","2023","08","25","23:00","16.3","","8.1","","58","","","","17","","14","","16.1","","89.41","","","","","","Mostly Cloudy"
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-26 00:00","2023","08","26","00:00","16.1","","8.3","","60","","","","16","","14","","16.1","","89.39","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-26 01:00","2023","08","26","01:00","14.9","","8.4","","65","","","","16","","8","","16.1","","89.35","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-26 02:00","2023","08","26","02:00","15.2","","8.7","","65","","","","36","","1","","16.1","","89.34","","","","","","Mostly Cloudy"
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-26 03:00","2023","08","26","03:00","15.3","","8.8","","65","","","","23","","5","","16.1","","89.32","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-26 04:00","2023","08","26","04:00","13.9","","8.7","","71","","","","22","","5","","16.1","","89.30","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-26 05:00","2023","08","26","05:00","12.9","","8.7","","75","","","","19","","5","","16.1","","89.31","","","","","","Mainly Clear"
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-26 06:00","2023","08","26","06:00","12.8","","8.6","","75","","","","13","","4","","16.1","","89.32","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-26 07:00","2023","08","26","07:00","14.2","","9.7","","74","","","","18","","8","","16.1","","89.34","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-26 08:00","2023","08","26","08:00","17.8","","9.5","","58","","","","20","","6","","14.5","","89.36","","","","","","Clear"
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-26 09:00","2023","08","26","09:00","22.0","","6.9","","37","","","","34","","17","","19.3","","89.36","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-26 10:00","2023","08","26","10:00","23.1","","5.5","","31","","","","29","","16","","19.3","","89.35","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-26 11:00","2023","08","26","11:00","24.7","","6.4","","30","","","","35","","17","","19.3","","89.33","","","","","","Clear"
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-26 12:00","2023","08","26","12:00","24.8","","5.0","","28","","","","4","","10","","24.1","","89.32","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-26 13:00","2023","08","26","13:00","26.0","","5.2","","26","","","","2","","15","","24.1","","89.30","","25","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-26 14:00","2023","08","26","14:00","26.1","","4.7","","25","","","","1","","14","","24.1","","89.28","","25","","","","Mainly Clear"
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-26 15:00","2023","08","26","15:00","25.9","","5.0","","26","","","","36","","2","","24.1","","89.23","","25","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-26 16:00","2023","08","26","16:00","26.9","","5.5","","25","","","","36","","3","","24.1","","89.21","","26","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-26 17:00","2023","08","26","17:00","27.1","","6.0","","26","","","","1","","15","","24.1","","89.22","","27","","","","Mainly Clear"
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-26 18:00","2023","08","26","18:00","26.4","","5.2","","25","","","","18","","8","","24.1","","89.23","","26","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-26 19:00","2023","08","26","19:00","26.0","","4.3","","24","","","","29","","8","","32.2","","89.25","","25","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-26 20:00","2023","08","26","20:00","22.6","","7.1","","36","","","","8","","17","","32.2","","89.33","","","","","","Mainly Clear"
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-26 21:00","2023","08","26","21:00","21.5","","7.6","","40","","","","5","","13","","24.1","","89.38","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-26 22:00","2023","08","26","22:00","18.1","","7.9","","51","","","","36","","9","","24.1","","89.42","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-26 23:00","2023","08","26","23:00","16.2","","8.2","","59","","","","35","","10","","24.1","","89.47","","","","","","Mainly Clear"
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-27 00:00","2023","08","27","00:00","16.0","","8.3","","60","","","","34","","12","","24.1","","89.53","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-27 01:00","2023","08","27","01:00","14.7","","8.2","","65","","","","36","","3","","16.1","","89.57","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-27 02:00","2023","08","27","02:00","15.2","","8.2","","63","","","","32","","3","","16.1","","89.58","","","","","","Mainly Clear"
"-114.01","51.12","CALGARY INTL A","3031092","2023-08-27 03:00","2023","08","27","03:00","13.6","","8.0","","69","","","","36","","1","","16.1","","89.60","","","","","","NA"
